"","sort.n4gramstats..decreasing...T.","last"
"13304",5,"to the city and"
"13305",5,"to the delight of"
"13306",5,"to the history of"
"13307",5,"to the lack of"
"13308",5,"to the land of"
"13309",5,"to the list of"
"13310",5,"to the locker room"
"13311",5,"to the max life"
"13312",5,"to the nature of"
"13313",5,"to the needs of"
"13314",5,"to the next one"
"13315",5,"to the same school"
"13316",5,"to the school board"
"13317",5,"to the second round"
"13318",5,"to the state department"
"13319",5,"to the store and"
"13320",5,"to the subject of"
"13321",5,"to the th century"
"13322",5,"to the top and"
"13323",5,"to the us constitution"
"13324",5,"to the world that"
"13325",5,"to them in the"
"13326",5,"to think about how"
"13327",5,"to think it is"
"13328",5,"to think of myself"
"13329",5,"to those of us"
"13330",5,"to tie the score"
"13331",5,"to travel to the"
"13332",5,"to try it out"
"13333",5,"to try to find"
"13334",5,"to vote on the"
"13335",5,"to whether or not"
"13336",5,"to win the series"
"13337",5,"to work closely with"
"13338",5,"to work for me"
"13339",5,"to work for the"
"13340",5,"to work on a"
"13341",5,"to work on his"
"13342",5,"to work on this"
"13343",5,"to write about it"
"13344",5,"to you but i"
"13345",5,"to you when you"
"13346",5,"today for the first"
"13347",5,"today i wanted to"
"13348",5,"today is a great"
"13349",5,"today is gonna be"
"13350",5,"today is one of"
"13351",5,"today was a good"
"13352",5,"told me i was"
"13353",5,"told me she was"
"13354",5,"told the free press"
"13355",5,"told you that you"
"13356",5,"tommy i love you"
"13357",5,"tomorrow is going to"
"13358",5,"tonight im going to"
"13359",5,"too i need to"
"13360",5,"too little too late"
"13361",5,"too looking forward to"
"13362",5,"too thanks for the"
"13363",5,"took a look at"
"13364",5,"took me back to"
"13365",5,"toothbrush express offers great"
"13366",5,"treat her like a"
"13367",5,"trust in the lord"
"13368",5,"try to keep it"
"13369",5,"try to make the"
"13370",5,"trying not to be"
"13371",5,"trying to decide whether"
"13372",5,"trying to do the"
"13373",5,"trying to get more"
"13374",5,"trying to track down"
"13375",5,"turn the ball over"
"13376",5,"turned it into a"
"13377",5,"turned out that the"
"13378",5,"tweet from would make"
"13379",5,"two months after the"
"13380",5,"two or three times"
"13381",5,"two or three weeks"
"13382",5,"two to three times"
"13383",5,"two years ago in"
"13384",5,"ty for the follow"
"13385",5,"ty for the rt"
"13386",5,"under investigation by the"
"13387",5,"under the guidance of"
"13388",5,"under the weight of"
"13389",5,"university school of law"
"13390",5,"until light and fluffy"
"13391",5,"up at the end"
"13392",5,"up bright and early"
"13393",5,"up for the next"
"13394",5,"up for what you"
"13395",5,"up im going to"
"13396",5,"up in a few"
"13397",5,"up my world like"
"13398",5,"up so i can"
"13399",5,"up thanks for following"
"13400",5,"up to date on"
"13401",5,"up to five years"
"13402",5,"up to percent of"
"13403",5,"up to this point"
"13404",5,"up with a better"
"13405",5,"us a little bit"
"13406",5,"us and around the"
"13407",5,"us department of education"
"13408",5,"us department of energy"
"13409",5,"us environmental protection agency"
"13410",5,"us secretary of state"
"13411",5,"us spread the word"
"13412",5,"us that we are"
"13413",5,"use social media to"
"13414",5,"used a lot of"
"13415",5,"used to be the"
"13416",5,"used to the idea"
"13417",5,"version of this story"
"13418",5,"very close to the"
"13419",5,"wait for it to"
"13420",5,"wait to find out"
"13421",5,"wait to get started"
"13422",5,"wait to go back"
"13423",5,"wait to go see"
"13424",5,"wait to hear what"
"13425",5,"wait to see u"
"13426",5,"wait to watch the"
"13427",5,"wait until you see"
"13428",5,"waiting to see if"
"13429",5,"walk around the house"
"13430",5,"walk in the door"
"13431",5,"walk up to the"
"13432",5,"want a follow back"
"13433",5,"want to be part"
"13434",5,"want to be that"
"13435",5,"want to bring a"
"13436",5,"want to but i"
"13437",5,"want to change the"
"13438",5,"want to come to"
"13439",5,"want to deal with"
"13440",5,"want to give a"
"13441",5,"want to go home"
"13442",5,"want to go see"
"13443",5,"want to hear from"
"13444",5,"want to miss this"
"13445",5,"want to see him"
"13446",5,"want to see in"
"13447",5,"want to see me"
"13448",5,"want to see this"
"13449",5,"want to see what"
"13450",5,"want to share the"
"13451",5,"want to thank everyone"
"13452",5,"want to win the"
"13453",5,"wanted to do for"
"13454",5,"wanted to do it"
"13455",5,"wanted to go out"
"13456",5,"wanted to make a"
"13457",5,"wanted to say i"
"13458",5,"wanted to see it"
"13459",5,"wanted to share with"
"13460",5,"wanted to take the"
"13461",5,"wanted to write a"
"13462",5,"wants to do it"
"13463",5,"wants to know the"
"13464",5,"wars in iraq and"
"13465",5,"was a bit more"
"13466",5,"was able to see"
"13467",5,"was amazed at how"
"13468",5,"was being held in"
"13469",5,"was elected to the"
"13470",5,"was enough to make"
"13471",5,"was excited to see"
"13472",5,"was found guilty of"
"13473",5,"was found on the"
"13474",5,"was going to make"
"13475",5,"was going to the"
"13476",5,"was happy with the"
"13477",5,"was hit by a"
"13478",5,"was impressed with the"
"13479",5,"was in love with"
"13480",5,"was kind of a"
"13481",5,"was more than a"
"13482",5,"was not a good"
"13483",5,"was not able to"
"13484",5,"was not at all"
"13485",5,"was not aware of"
"13486",5,"was not in the"
"13487",5,"was only a few"
"13488",5,"was pleasantly surprised by"
"13489",5,"was seen as a"
"13490",5,"was sentenced to months"
"13491",5,"was so nice to"
"13492",5,"was struck by a"
"13493",5,"was such a good"
"13494",5,"was supposed to have"
"13495",5,"was that he was"
"13496",5,"was the best part"
"13497",5,"was the only thing"
"13498",5,"was the only way"
"13499",5,"was to be a"
"13500",5,"was too late to"
"13501",5,"was years old and"
"13502",5,"washington president barack obama"
"13503",5,"water bring to a"
"13504",5,"way back in the"
"13505",5,"way down to the"
"13506",5,"way i see it"
"13507",5,"way it will be"
"13508",5,"way thanks for the"
"13509",5,"way to get rid"
"13510",5,"way to put it"
"13511",5,"way to spend a"
"13512",5,"way to the airport"
"13513",5,"we all know what"
"13514",5,"we are getting ready"
"13515",5,"we are looking to"
"13516",5,"we are more than"
"13517",5,"we are thrilled to"
"13518",5,"we are what we"
"13519",5,"we arrived at the"
"13520",5,"we as a society"
"13521",5,"we can come up"
"13522",5,"we can no longer"
"13523",5,"we can see that"
"13524",5,"we cant wait for"
"13525",5,"we did not have"
"13526",5,"we do have a"
"13527",5,"we dont have the"
"13528",5,"we dont know what"
"13529",5,"we got a new"
"13530",5,"we got scores recorded"
"13531",5,"we have a chance"
"13532",5,"we have a good"
"13533",5,"we have lots of"
"13534",5,"we have so many"
"13535",5,"we have the same"
"13536",5,"we havent had a"
"13537",5,"we hope you have"
"13538",5,"we just had to"
"13539",5,"we just want to"
"13540",5,"we know that the"
"13541",5,"we might want to"
"13542",5,"we need to give"
"13543",5,"we need to start"
"13544",5,"we really need a"
"13545",5,"we set out to"
"13546",5,"we should have a"
"13547",5,"we still have to"
"13548",5,"we talked about it"
"13549",5,"we thought we would"
"13550",5,"we used to be"
"13551",5,"we want to do"
"13552",5,"we want to give"
"13553",5,"we went back to"
"13554",5,"we were looking for"
"13555",5,"we will be able"
"13556",5,"we will miss you"
"13557",5,"we will not be"
"13558",5,"we will see you"
"13559",5,"wee hours of the"
"13560",5,"week and a half"
"13561",5,"week has been a"
"13562",5,"weeks in a row"
"13563",5,"welcome to my world"
"13564",5,"welcome to the family"
"13565",5,"well as long as"
"13566",5,"well at least i"
"13567",5,"well see what happens"
"13568",5,"went down to the"
"13569",5,"went for with two"
"13570",5,"went on a run"
"13571",5,"went to bed early"
"13572",5,"went to see the"
"13573",5,"went to the mall"
"13574",5,"were able to come"
"13575",5,"were able to get"
"13576",5,"were arrested in the"
"13577",5,"were found to be"
"13578",5,"were going to try"
"13579",5,"were here to help"
"13580",5,"weve been trying to"
"13581",5,"what are the best"
"13582",5,"what are the chances"
"13583",5,"what are the odds"
"13584",5,"what are we going"
"13585",5,"what are you reading"
"13586",5,"what are you thinking"
"13587",5,"what can be done"
"13588",5,"what can we do"
"13589",5,"what do they do"
"13590",5,"what do you expect"
"13591",5,"what do you say"
"13592",5,"what does this mean"
"13593",5,"what ever happened to"
"13594",5,"what happens when i"
"13595",5,"what happens when we"
"13596",5,"what has happened to"
"13597",5,"what have you done"
"13598",5,"what he called a"
"13599",5,"what i am going"
"13600",5,"what i do i"
"13601",5,"what i needed to"
"13602",5,"what is best for"
"13603",5,"what is now the"
"13604",5,"what is to come"
"13605",5,"what it feels like"
"13606",5,"what it says about"
"13607",5,"what it used to"
"13608",5,"what it’s like to"
"13609",5,"what needs to be"
"13610",5,"what should have been"
"13611",5,"what the fuck i"
"13612",5,"what the hell are"
"13613",5,"what they have to"
"13614",5,"what they need to"
"13615",5,"what to do next"
"13616",5,"what to do today"
"13617",5,"what to do what"
"13618",5,"what was going to"
"13619",5,"what we have to"
"13620",5,"what were going to"
"13621",5,"what would be the"
"13622",5,"what would i do"
"13623",5,"what you believe in"
"13624",5,"what you do and"
"13625",5,"what you know and"
"13626",5,"what you should do"
"13627",5,"what you think and"
"13628",5,"what you want it"
"13629",5,"what youre talking about"
"13630",5,"whatever it is that"
"13631",5,"whatever you want to"
"13632",5,"whats on your mind"
"13633",5,"whats up with that"
"13634",5,"whats up with the"
"13635",5,"when all else fails"
"13636",5,"when he went to"
"13637",5,"when i do i"
"13638",5,"when i feel like"
"13639",5,"when i first heard"
"13640",5,"when i get a"
"13641",5,"when i got back"
"13642",5,"when i got the"
"13643",5,"when i need to"
"13644",5,"when i put it"
"13645",5,"when i read about"
"13646",5,"when i said i"
"13647",5,"when i say i"
"13648",5,"when i think i"
"13649",5,"when i was at"
"13650",5,"when i was going"
"13651",5,"when im trying to"
"13652",5,"when im with you"
"13653",5,"when it comes down"
"13654",5,"when she was a"
"13655",5,"when there is a"
"13656",5,"when they are in"
"13657",5,"when we got to"
"13658",5,"when we have to"
"13659",5,"when will you be"
"13660",5,"when you buy a"
"13661",5,"when you come to"
"13662",5,"when you dont have"
"13663",5,"when you get back"
"13664",5,"when you need it"
"13665",5,"when you realize you"
"13666",5,"where are you moving"
"13667",5,"where did you find"
"13668",5,"where else can you"
"13669",5,"where i can find"
"13670",5,"where i feel like"
"13671",5,"where i grew up"
"13672",5,"where i was going"
"13673",5,"where you are going"
"13674",5,"where you are in"
"13675",5,"where you need to"
"13676",5,"whether or not it"
"13677",5,"whether or not to"
"13678",5,"whether or not you"
"13679",5,"whether they want to"
"13680",5,"whether you are a"
"13681",5,"which carries a maximum"
"13682",5,"which is exactly what"
"13683",5,"which is expected to"
"13684",5,"which is one of"
"13685",5,"while i was there"
"13686",5,"while most of the"
"13687",5,"who knows how to"
"13688",5,"who participated in the"
"13689",5,"who seems to have"
"13690",5,"who they really are"
"13691",5,"who was on the"
"13692",5,"who would want to"
"13693",5,"who you want to"
"13694",5,"why am i not"
"13695",5,"why am i still"
"13696",5,"why does it always"
"13697",5,"why would you want"
"13698",5,"wife and i are"
"13699",5,"will allow you to"
"13700",5,"will also be a"
"13701",5,"will always be the"
"13702",5,"will be announced on"
"13703",5,"will be available at"
"13704",5,"will be back soon"
"13705",5,"will be back to"
"13706",5,"will be even more"
"13707",5,"will be filled with"
"13708",5,"will be followed by"
"13709",5,"will be great to"
"13710",5,"will be hosting the"
"13711",5,"will be on hand"
"13712",5,"will find a way"
"13713",5,"will get back to"
"13714",5,"will go to the"
"13715",5,"will have access to"
"13716",5,"will learn how to"
"13717",5,"will make sure i"
"13718",5,"will need to be"
"13719",5,"will not buy diablo"
"13720",5,"will probably be a"
"13721",5,"will probably be the"
"13722",5,"will take you to"
"13723",5,"will you follow me"
"13724",5,"willing to pay for"
"13725",5,"win the super bowl"
"13726",5,"wish i could just"
"13727",5,"wish i was a"
"13728",5,"wish we could have"
"13729",5,"wishing everyone a happy"
"13730",5,"with a deadly weapon"
"13731",5,"with a pace of"
"13732",5,"with a plan to"
"13733",5,"with all of this"
"13734",5,"with all sorts of"
"13735",5,"with family and friends"
"13736",5,"with his mother and"
"13737",5,"with his wife and"
"13738",5,"with it in the"
"13739",5,"with just the right"
"13740",5,"with me for a"
"13741",5,"with my best friend"
"13742",5,"with my family and"
