"","sort.n2gramstats..decreasing...T.","last"
"92411",5,"build you"
"92412",5,"building just"
"92413",5,"building said"
"92414",5,"buildings the"
"92415",5,"buildings were"
"92416",5,"built from"
"92417",5,"built i"
"92418",5,"built it"
"92419",5,"bullet train"
"92420",5,"bulls fans"
"92421",5,"bulls game"
"92422",5,"bullshit i"
"92423",5,"bullying or"
"92424",5,"bummer i"
"92425",5,"burden for"
"92426",5,"burden to"
"92427",5,"bureau said"
"92428",5,"bureaucracy and"
"92429",5,"burglary a"
"92430",5,"burial ground"
"92431",5,"buried the"
"92432",5,"burn and"
"92433",5,"burn out"
"92434",5,"burn up"
"92435",5,"burned calories"
"92436",5,"burned to"
"92437",5,"burning and"
"92438",5,"burnt out"
"92439",5,"burst and"
"92440",5,"burst out"
"92441",5,"bursts of"
"92442",5,"bus i"
"92443",5,"bus stops"
"92444",5,"bus that"
"92445",5,"buses and"
"92446",5,"bush i"
"92447",5,"bush in"
"92448",5,"business administrator"
"92449",5,"business can"
"92450",5,"business district"
"92451",5,"business experience"
"92452",5,"business from"
"92453",5,"business groups"
"92454",5,"business interests"
"92455",5,"business just"
"92456",5,"business practices"
"92457",5,"business said"
"92458",5,"business well"
"92459",5,"business where"
"92460",5,"business while"
"92461",5,"business will"
"92462",5,"business you"
"92463",5,"businesses the"
"92464",5,"businessman who"
"92465",5,"busy getting"
"92466",5,"busy month"
"92467",5,"busy this"
"92468",5,"but add"
"92469",5,"but aint"
"92470",5,"but analysts"
"92471",5,"but anything"
"92472",5,"but bad"
"92473",5,"but based"
"92474",5,"but believe"
"92475",5,"but believes"
"92476",5,"but better"
"92477",5,"but between"
"92478",5,"but beyond"
"92479",5,"but came"
"92480",5,"but christie"
"92481",5,"but coach"
"92482",5,"but doesn’t"
"92483",5,"but expect"
"92484",5,"but family"
"92485",5,"but five"
"92486",5,"but fuck"
"92487",5,"but gave"
"92488",5,"but gets"
"92489",5,"but give"
"92490",5,"but hate"
"92491",5,"but hope"
"92492",5,"but i’d"
"92493",5,"but keeping"
"92494",5,"but making"
"92495",5,"but mine"
"92496",5,"but ok"
"92497",5,"but part"
"92498",5,"but possibly"
"92499",5,"but pretty"
"92500",5,"but quite"
"92501",5,"but romney"
"92502",5,"but ryan"
"92503",5,"but say"
"92504",5,"but says"
"92505",5,"but see"
"92506",5,"but seemed"
"92507",5,"but seems"
"92508",5,"but shows"
"92509",5,"but totally"
"92510",5,"but twice"
"92511",5,"but ur"
"92512",5,"but use"
"92513",5,"but wants"
"92514",5,"but wed"
"92515",5,"but whenever"
"92516",5,"but words"
"92517",5,"but you’re"
"92518",5,"but yours"
"92519",5,"but youve"
"92520",5,"butt off"
"92521",5,"butt to"
"92522",5,"butter is"
"92523",5,"butter over"
"92524",5,"butter sauce"
"92525",5,"butter softened"
"92526",5,"butter to"
"92527",5,"butterflies are"
"92528",5,"button for"
"92529",5,"buy another"
"92530",5,"buy any"
"92531",5,"buy diablo"
"92532",5,"buy their"
"92533",5,"buy two"
"92534",5,"buyers and"
"92535",5,"buying some"
"92536",5,"buzz around"
"92537",5,"by andrew"
"92538",5,"by area"
"92539",5,"by artist"
"92540",5,"by august"
"92541",5,"by black"
"92542",5,"by bruce"
"92543",5,"by charles"
"92544",5,"by chinese"
"92545",5,"by cleveland"
"92546",5,"by coming"
"92547",5,"by county"
"92548",5,"by critics"
"92549",5,"by deception"
"92550",5,"by declaring"
"92551",5,"by defensive"
"92552",5,"by director"
"92553",5,"by double"
"92554",5,"by each"
"92555",5,"by eight"
"92556",5,"by emily"
"92557",5,"by failing"
"92558",5,"by fast"
"92559",5,"by february"
"92560",5,"by feet"
"92561",5,"by focusing"
"92562",5,"by forcing"
"92563",5,"by grace"
"92564",5,"by great"
"92565",5,"by greg"
"92566",5,"by inches"
"92567",5,"by injuries"
"92568",5,"by jason"
"92569",5,"by jean"
"92570",5,"by jeff"
"92571",5,"by jeremy"
"92572",5,"by jesus"
"92573",5,"by leaving"
"92574",5,"by letting"
"92575",5,"by lisa"
"92576",5,"by martin"
"92577",5,"by medical"
"92578",5,"by men"
"92579",5,"by michelle"
"92580",5,"by mike"
"92581",5,"by nine"
"92582",5,"by of"
"92583",5,"by ourselves"
"92584",5,"by over"
"92585",5,"by promoting"
"92586",5,"by prosecutors"
"92587",5,"by real"
"92588",5,"by reason"
"92589",5,"by replacing"
"92590",5,"by republicans"
"92591",5,"by ryan"
"92592",5,"by sam"
"92593",5,"by saturday"
"92594",5,"by setting"
"92595",5,"by she"
"92596",5,"by showing"
"92597",5,"by since"
"92598",5,"by sitting"
"92599",5,"by todays"
"92600",5,"by train"
"92601",5,"by visit"
"92602",5,"by voters"
"92603",5,"by votes"
"92604",5,"by well"
"92605",5,"by working"
"92606",5,"by young"
"92607",5,"by yours"
"92608",5,"bynum and"
"92609",5,"c on"
"92610",5,"c so"
"92611",5,"c you"
"92612",5,"cabernet sauvignon"
"92613",5,"cain and"
"92614",5,"calculate the"
"92615",5,"cali i"
"92616",5,"california has"
"92617",5,"california public"
"92618",5,"california we"
"92619",5,"call all"
"92620",5,"call an"
"92621",5,"call but"
"92622",5,"call its"
"92623",5,"call not"
"92624",5,"call time"
"92625",5,"call up"
"92626",5,"call yourself"
"92627",5,"called love"
"92628",5,"called this"
"92629",5,"calling her"
"92630",5,"calling out"
"92631",5,"calls about"
"92632",5,"calls her"
"92633",5,"calls i"
"92634",5,"calls this"
"92635",5,"calls with"
"92636",5,"calls you"
"92637",5,"calories from"
"92638",5,"camden county"
"92639",5,"camden yards"
"92640",5,"came around"
"92641",5,"came before"
"92642",5,"came during"
"92643",5,"camera i"
"92644",5,"camera the"
"92645",5,"cameras are"
"92646",5,"cameron is"
"92647",5,"camp at"
"92648",5,"camp on"
"92649",5,"camp was"
"92650",5,"campaign donations"
"92651",5,"campus police"
"92652",5,"campuses in"
"92653",5,"can access"
"92654",5,"can allow"
"92655",5,"can appreciate"
"92656",5,"can benefit"
"92657",5,"can block"
"92658",5,"can close"
"92659",5,"can collaborate"
"92660",5,"can concentrate"
"92661",5,"can confirm"
"92662",5,"can contact"
"92663",5,"can contribute"
"92664",5,"can convert"
"92665",5,"can describe"
"92666",5,"can determine"
"92667",5,"can die"
"92668",5,"can do”"
"92669",5,"can explore"
"92670",5,"can fill"
"92671",5,"can flourish"
"92672",5,"can force"
"92673",5,"can hire"
"92674",5,"can hurt"
"92675",5,"can its"
"92676",5,"can last"
"92677",5,"can like"
"92678",5,"can officially"
"92679",5,"can opt"
"92680",5,"can overcome"
"92681",5,"can own"
"92682",5,"can participate"
"92683",5,"can people"
"92684",5,"can range"
"92685",5,"can respect"
"92686",5,"can seem"
"92687",5,"can serve"
"92688",5,"can settle"
"92689",5,"can skip"
"92690",5,"can some"
"92691",5,"can thank"
"92692",5,"can tolerate"
"92693",5,"can too"
"92694",5,"can top"
"92695",5,"can track"
"92696",5,"can type"
"92697",5,"can vary"
"92698",5,"can’t and"
"92699",5,"can’t beat"
"92700",5,"can’t change"
"92701",5,"can’t explain"
"92702",5,"can’t have"
"92703",5,"can’t hear"
"92704",5,"can’t just"
"92705",5,"can’t remember"
"92706",5,"can’t think"
"92707",5,"canada in"
"92708",5,"canada or"
"92709",5,"canadian government"
"92710",5,"cancer cells"
"92711",5,"candidate mitt"
"92712",5,"candidate with"
"92713",5,"candidates the"
"92714",5,"candle and"
"92715",5,"cane sugar"
"92716",5,"cannot change"
"92717",5,"cannot live"
"92718",5,"cant and"
"92719",5,"cant because"
"92720",5,"cant catch"
"92721",5,"cant describe"
"92722",5,"cant eat"
"92723",5,"cant hang"
"92724",5,"cant happen"
"92725",5,"cant he"
"92726",5,"cant hold"
"92727",5,"cant hurt"
"92728",5,"cant it"
"92729",5,"cant its"
"92730",5,"cant possibly"
"92731",5,"cant recall"
"92732",5,"cant save"
"92733",5,"cant touch"
"92734",5,"cap to"
"92735",5,"capacity and"
"92736",5,"cape cod"
"92737",5,"capers and"
"92738",5,"capital for"
"92739",5,"capital one"
"92740",5,"capital punishment"
"92741",5,"capital the"
"92742",5,"capitol in"
"92743",5,"capped at"
"92744",5,"captain jack"
"92745",5,"captured a"
"92746",5,"car back"
"92747",5,"car before"
"92748",5,"car bomb"
"92749",5,"car has"
"92750",5,"car insurance"
"92751",5,"car sales"
"92752",5,"car today"
"92753",5,"car window"
"92754",5,"carbon footprint"
"92755",5,"card as"
"92756",5,"card on"
"92757",5,"card which"
"92758",5,"cardboard and"
"92759",5,"cardinals are"
"92760",5,"cardinals manager"
"92761",5,"cards at"
"92762",5,"care abt"
"92763",5,"care are"
"92764",5,"care at"
"92765",5,"care plans"
"92766",5,"care professionals"
"92767",5,"care programs"
"92768",5,"care they"
"92769",5,"care we"
"92770",5,"care which"
"92771",5,"career but"
"92772",5,"career fair"
"92773",5,"career saves"
"92774",5,"career she"
"92775",5,"career starts"
"92776",5,"careers and"
"92777",5,"careful out"
"92778",5,"careful that"
"92779",5,"careful what"
"92780",5,"carefully chosen"
"92781",5,"carefully crafted"
"92782",5,"carefully selected"
"92783",5,"cares for"
"92784",5,"carlos santana"
"92785",5,"carmel valley"
"92786",5,"carolina with"
"92787",5,"carpenter is"
"92788",5,"carrie underwood"
"92789",5,"carried by"
"92790",5,"carried him"
"92791",5,"carried in"
"92792",5,"carried it"
"92793",5,"carroll county"
"92794",5,"carrot and"
"92795",5,"carry that"
"92796",5,"carry us"
"92797",5,"cars from"
"92798",5,"cars is"
"92799",5,"cars the"
"92800",5,"cartoon character"
"92801",5,"carved wooden"
"92802",5,"case about"
"92803",5,"case anyone"
"92804",5,"case before"
"92805",5,"case could"
"92806",5,"case here"
"92807",5,"case medical"
"92808",5,"case on"
"92809",5,"case she"
"92810",5,"case so"
"92811",5,"case when"
"92812",5,"case would"
"92813",5,"case you’re"
"92814",5,"cases like"
"92815",5,"cash a"
"92816",5,"cash as"
"92817",5,"cash donations"
"92818",5,"cash i"
"92819",5,"cash only"
"92820",5,"cash out"
"92821",5,"cash prizes"
"92822",5,"cash that"
"92823",5,"casino gambling"
"92824",5,"cast that"
"92825",5,"cast your"
"92826",5,"casting code"
"92827",5,"cat food"
"92828",5,"cat for"
"92829",5,"cat i"
"92830",5,"catalyst for"
"92831",5,"catches and"
"92832",5,"categories for"
"92833",5,"category is"
"92834",5,"catering and"
"92835",5,"cats on"
"92836",5,"cats to"
"92837",5,"caught by"
"92838",5,"caught his"
"92839",5,"caught it"
"92840",5,"caught with"
"92841",5,"cause as"
"92842",5,"cause ill"
"92843",5,"cause in"
"92844",5,"cause them"
"92845",5,"cause theyre"
"92846",5,"cause were"
"92847",5,"caused him"
"92848",5,"caused in"
"92849",5,"causes them"
"92850",5,"causing her"
"92851",5,"causing it"
"92852",5,"caution that"
"92853",5,"cbs sports"
"92854",5,"cd i"
"92855",5,"ceiling fan"
"92856",5,"celebrate i"
"92857",5,"celebrate life"
"92858",5,"celebrated my"
"92859",5,"celebrating a"
"92860",5,"celebrating its"
"92861",5,"celebrating our"
"92862",5,"celebration and"
"92863",5,"celebrities like"
"92864",5,"celebrity in"
"92865",5,"celine dion"
"92866",5,"cellular phone"
"92867",5,"census numbers"
"92868",5,"center drive"
"92869",5,"center last"
"92870",5,"center road"
"92871",5,"center so"
"92872",5,"center thanks"
"92873",5,"center would"
"92874",5,"centers are"
"92875",5,"central america"
"92876",5,"central catholic"
"92877",5,"central coast"
"92878",5,"central county"
"92879",5,"central high"
"92880",5,"central jersey"
"92881",5,"central phoenix"
"92882",5,"central valley"
"92883",5,"centre the"
"92884",5,"cents on"
"92885",5,"centuries ago"
"92886",5,"century in"
"92887",5,"century it"
"92888",5,"century of"
"92889",5,"ceo and"
"92890",5,"ceremony for"
"92891",5,"ceremony that"
"92892",5,"ceremony the"
"92893",5,"certain items"
"92894",5,"certain number"
"92895",5,"certain time"
"92896",5,"certainly am"
"92897",5,"certainly one"
"92898",5,"certainly wont"
"92899",5,"certificate from"
"92900",5,"certified public"
"92901",5,"cesana italy"
"92902",5,"chain restaurant"
"92903",5,"chair the"
"92904",5,"chairman said"
"92905",5,"chairs i"
"92906",5,"chairwoman of"
"92907",5,"challenge a"
"92908",5,"challenge blog"
"92909",5,"challenges are"
"92910",5,"challenges facing"
"92911",5,"challenges i"
"92912",5,"champion is"
"92913",5,"championship the"
"92914",5,"championship was"
"92915",5,"championships the"
"92916",5,"chance she"
"92917",5,"chance they"
"92918",5,"chance this"
"92919",5,"chance when"
"92920",5,"chancellor angela"
"92921",5,"chandler and"
"92922",5,"change as"
"92923",5,"change her"
"92924",5,"change now"
"92925",5,"change will"
"92926",5,"changed but"
"92927",5,"changed from"
"92928",5,"changes for"
"92929",5,"changes it"
"92930",5,"changes of"
"92931",5,"changes you"
"92932",5,"changing a"
"92933",5,"changing its"
"92934",5,"channel at"
"92935",5,"channel that"
"92936",5,"channel the"
"92937",5,"chants of"
"92938",5,"chapters are"
"92939",5,"chapters in"
"92940",5,"character a"
"92941",5,"character for"
"92942",5,"character from"
"92943",5,"character with"
"92944",5,"characterized as"
"92945",5,"characterized the"
"92946",5,"characters can"
"92947",5,"characters for"
"92948",5,"charge a"
"92949",5,"charge but"
"92950",5,"charge my"
"92951",5,"charge that"
"92952",5,"charging stations"
"92953",5,"charities and"
"92954",5,"charity for"
"92955",5,"charity of"
"92956",5,"charity work"
"92957",5,"charlie and"
"92958",5,"charlie chaplin"
"92959",5,"charlotte and"
"92960",5,"charlotte nc"
"92961",5,"charm city"
"92962",5,"charter government"
"92963",5,"charts the"
"92964",5,"chasing him"
"92965",5,"cheap i"
"92966",5,"cheap to"
"92967",5,"check em"
"92968",5,"check his"
"92969",5,"check of"
"92970",5,"check rt"
"92971",5,"check up"
"92972",5,"checked on"
"92973",5,"checking your"
"92974",5,"checks are"
"92975",5,"checks in"
"92976",5,"checks on"
"92977",5,"cheek to"
"92978",5,"cheer me"
"92979",5,"cheerful and"
"92980",5,"cheers and"
"92981",5,"cheers i"
"92982",5,"cheers the"
"92983",5,"chef de"
"92984",5,"chen is"
"92985",5,"cherries and"
"92986",5,"cherry creek"
"92987",5,"cherry on"
"92988",5,"cherry pie"
"92989",5,"cherry trees"
"92990",5,"chest with"
"92991",5,"chicago area"
"92992",5,"chicago as"
"92993",5,"chicago on"
"92994",5,"chicago police"
"92995",5,"chick flicks"
"92996",5,"chicken but"
"92997",5,"chicken has"
"92998",5,"chicken noodle"
"92999",5,"chicken sandwich"
"93000",5,"chicken that"
"93001",5,"chickens and"
"93002",5,"chief among"
"93003",5,"chief and"
"93004",5,"child as"
"93005",5,"child at"
"93006",5,"child deaths"
"93007",5,"child development"
"93008",5,"child endangerment"
"93009",5,"child left"
"93010",5,"child on"
"93011",5,"child protective"
"93012",5,"child so"
"93013",5,"child this"
"93014",5,"childhood obesity"
"93015",5,"children even"
"93016",5,"children grow"
"93017",5,"children if"
"93018",5,"children it"
"93019",5,"children was"
"93020",5,"childrens and"
"93021",5,"chile sauce"
"93022",5,"chili and"
"93023",5,"chill and"
"93024",5,"chin and"
"93025",5,"china for"
"93026",5,"china have"
"93027",5,"chinese officials"
"93028",5,"chips at"
"93029",5,"chocolate ale"
"93030",5,"chocolate chocolate"
"93031",5,"chocolate from"
"93032",5,"chocolate mousse"
"93033",5,"choice a"
"93034",5,"choice at"
"93035",5,"choice award"
"93036",5,"choice not"
"93037",5,"choice or"
"93038",5,"choice was"
"93039",5,"choices at"
"93040",5,"choices you"
"93041",5,"choir and"
"93042",5,"choked up"
"93043",5,"choose i"
"93044",5,"choose who"
"93045",5,"chooses the"
"93046",5,"chops are"
"93047",5,"chords and"
"93048",5,"choreographed by"
"93049",5,"chris martin"
"93050",5,"chris the"
"93051",5,"christ as"
"93052",5,"christ for"
"93053",5,"christ i"
"93054",5,"christ if"
"93055",5,"christ of"
"93056",5,"christian dior"
"93057",5,"christian i"
"93058",5,"christian music"
"93059",5,"christianity and"
"93060",5,"christie was"
"93061",5,"christie’s office"
"93062",5,"christmas everyone"
"93063",5,"christmas when"
"93064",5,"christmas which"
"93065",5,"chuck e"
"93066",5,"church as"
"93067",5,"church for"
"93068",5,"church leaders"
"93069",5,"church service"
"93070",5,"church there"
"93071",5,"churches in"
"93072",5,"cia agent"
"93073",5,"cider vinegar"
"93074",5,"cilantro and"
"93075",5,"circle or"
"93076",5,"circled the"
"93077",5,"circles and"
"93078",5,"circles the"
"93079",5,"circular motion"
"93080",5,"circus and"
"93081",5,"cited by"
"93082",5,"cities that"
"93083",5,"cities the"
"93084",5,"cities were"
"93085",5,"citrus and"
"93086",5,"city also"
"93087",5,"city because"
"93088",5,"city centre"
"93089",5,"city did"
"93090",5,"city mo"
"93091",5,"city ordinance"
"93092",5,"city plans"
"93093",5,"city resident"
"93094",5,"city should"
"93095",5,"city staff"
"93096",5,"city streets"
"93097",5,"city until"
"93098",5,"citys best"
"93099",5,"citys most"
"93100",5,"civil servant"
"93101",5,"civil suit"
"93102",5,"civilians and"
"93103",5,"civilians in"
"93104",5,"claimed it"
"93105",5,"claims he"
"93106",5,"claims it"
"93107",5,"clark has"
"93108",5,"clashed with"
"93109",5,"class aa"
"93110",5,"class people"
"93111",5,"class quarterfinals"
"93112",5,"class tomorrow"
"93113",5,"class where"
"93114",5,"class why"
"93115",5,"class you"
"93116",5,"classes im"
"93117",5,"classic is"
"93118",5,"classroom at"
"93119",5,"classroom that"
"93120",5,"claus is"
"93121",5,"clean slate"
"93122",5,"clear for"
"93123",5,"clear if"
"93124",5,"clear skies"
